,sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
4110,2,20,1.0,1.0,0.9,0.1,0.9,CC,0.95,0.5
4111,2,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.03
4112,2,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.03
4113,2,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.03
4114,2,20,1.0,1.0,0.83,0.17,0.85,T50,0.92,0.62
4115,2,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.03
4116,2,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.03
4117,2,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.03
4118,2,20,1.0,1.0,0.0,1.0,0.0,SORD,0.18,0.99
4119,2,20,1.0,1.0,0.87,0.13,0.85,SMM,0.92,0.62
4120,3,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
4121,3,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
4122,3,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
4123,3,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
4124,3,20,1.0,1.0,0.94,0.06,0.95,T50,0.97,0.5
4125,3,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
4126,3,20,1.0,1.0,1.0,0.0,1.0,HDy,1.0,0.25
4127,3,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
4128,3,20,1.0,1.0,0.0,1.0,0.0,SORD,0.26,0.99
4129,3,20,1.0,1.0,0.94,0.06,0.95,SMM,0.97,0.5
4130,4,20,1.0,1.0,0.9,0.1,0.9,CC,0.95,0.5
4131,4,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.25
4132,4,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.25
4133,4,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.25
4134,4,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.25
4135,4,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.25
4136,4,20,1.0,1.0,1.0,0.0,1.0,HDy,1.0,0.25
4137,4,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.25
4138,4,20,1.0,1.0,0.0,1.0,0.0,SORD,,1.0
4139,4,20,1.0,1.0,0.97,0.03,0.95,SMM,0.97,0.36
4140,5,20,1.0,1.0,1.0,0.0,1.0,CC,1.0,0.5
4141,5,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.5
4142,5,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.5
4143,5,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.5
4144,5,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.5
4145,5,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.5
4146,5,20,1.0,1.0,1.0,0.0,1.0,HDy,1.0,0.5
4147,5,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.5
4148,5,20,1.0,1.0,0.0,1.0,0.0,SORD,0.26,0.99
4149,5,20,1.0,1.0,0.97,0.03,0.95,SMM,0.97,0.62
4150,6,20,1.0,1.0,0.8,0.2,0.8,CC,0.89,0.5
4151,6,20,1.0,1.0,0.92,0.08,0.9,ACC,0.97,0.25
4152,6,20,1.0,1.0,0.89,0.11,0.9,X,0.97,0.25
4153,6,20,1.0,1.0,0.89,0.11,0.9,MAX,0.97,0.25
4154,6,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.06
4155,6,20,1.0,1.0,0.93,0.07,0.95,MS,0.97,0.25
4156,6,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.06
4157,6,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.06
4158,6,20,1.0,1.0,0.0,1.0,0.0,SORD,0.18,0.99
4159,6,20,1.0,1.0,0.84,0.16,0.85,SMM,0.92,0.28
4160,7,20,1.0,1.0,0.75,0.25,0.75,CC,0.86,0.5
4161,7,20,1.0,1.0,0.85,0.15,0.85,ACC,0.92,0.17
4162,7,20,1.0,1.0,0.89,0.11,0.9,X,0.97,0.12
4163,7,20,1.0,1.0,0.89,0.11,0.9,MAX,0.97,0.12
4164,7,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.03
4165,7,20,1.0,1.0,0.88,0.12,0.9,MS,0.97,0.12
4166,7,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.03
4167,7,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.03
4168,7,20,1.0,1.0,0.0,1.0,0.0,SORD,0.18,0.99
4169,7,20,1.0,1.0,0.8,0.2,0.8,SMM,0.89,0.25
4170,8,20,1.0,1.0,0.7,0.3,0.7,CC,0.82,0.5
4171,8,20,1.0,1.0,0.79,0.21,0.8,ACC,0.89,0.22
4172,8,20,1.0,1.0,0.76,0.24,0.75,X,0.86,0.25
4173,8,20,1.0,1.0,0.76,0.24,0.75,MAX,0.86,0.25
4174,8,20,1.0,1.0,0.73,0.27,0.75,T50,0.86,0.25
4175,8,20,1.0,1.0,0.81,0.19,0.8,MS,0.89,0.22
4176,8,20,1.0,1.0,0.99,0.01,1.0,HDy,1.0,0.12
4177,8,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.12
4178,8,20,1.0,1.0,0.0,1.0,0.0,SORD,0.1,0.99
4179,8,20,1.0,1.0,0.75,0.25,0.75,SMM,0.86,0.25
4180,9,20,1.0,1.0,0.9,0.1,0.9,CC,0.95,0.5
4181,9,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.12
4182,9,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.12
4183,9,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.12
4184,9,20,1.0,1.0,0.73,0.27,0.75,T50,0.86,0.78
4185,9,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.12
4186,9,20,1.0,1.0,1.0,0.0,1.0,HDy,1.0,0.12
4187,9,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.12
4188,9,20,1.0,1.0,0.0,1.0,0.0,SORD,0.1,0.99
4189,9,20,1.0,1.0,0.9,0.1,0.9,SMM,0.95,0.5
4190,10,20,1.0,1.0,0.95,0.05,0.95,CC,0.97,0.5
4191,10,20,1.0,1.0,1.0,0.0,1.0,ACC,1.0,0.06
4192,10,20,1.0,1.0,1.0,0.0,1.0,X,1.0,0.06
4193,10,20,1.0,1.0,1.0,0.0,1.0,MAX,1.0,0.06
4194,10,20,1.0,1.0,1.0,0.0,1.0,T50,1.0,0.06
4195,10,20,1.0,1.0,1.0,0.0,1.0,MS,1.0,0.06
4196,10,20,1.0,1.0,1.0,0.0,1.0,HDy,1.0,0.06
4197,10,20,1.0,1.0,1.0,0.0,1.0,DyS,1.0,0.06
4198,10,20,1.0,1.0,0.0,1.0,0.0,SORD,0.1,0.99
4199,10,20,1.0,1.0,0.96,0.04,0.95,SMM,0.97,0.5
4200,1,30,0.0,0.0,0.07,0.07,0.93,CC,,0.5
4201,1,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.75
4202,1,30,0.0,0.0,0.0,0.0,1.0,X,,0.75
4203,1,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.75
4204,1,30,0.0,0.0,0.0,0.0,1.0,T50,,0.75
4205,1,30,0.0,0.0,0.0,0.0,1.0,MS,,0.75
4206,1,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.75
4207,1,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.75
4208,1,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.75
4209,1,30,0.0,0.0,0.03,0.03,0.97,SMM,,0.62
4210,2,30,0.0,0.0,0.17,0.17,0.83,CC,,0.5
4211,2,30,0.0,0.0,0.08,0.08,0.93,ACC,,0.88
4212,2,30,0.0,0.0,0.06,0.06,0.93,X,,0.88
4213,2,30,0.0,0.0,0.06,0.06,0.93,MAX,,0.88
4214,2,30,0.0,0.0,0.0,0.0,1.0,T50,,0.94
4215,2,30,0.0,0.0,0.05,0.05,0.97,MS,,0.88
4216,2,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.94
4217,2,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.94
4218,2,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.94
4219,2,30,0.0,0.0,0.12,0.12,0.87,SMM,,0.75
4220,3,30,0.0,0.0,0.17,0.17,0.83,CC,,0.5
4221,3,30,0.0,0.0,0.08,0.08,0.93,ACC,,0.94
4222,3,30,0.0,0.0,0.11,0.11,0.9,X,,0.75
4223,3,30,0.0,0.0,0.11,0.11,0.9,MAX,,0.75
4224,3,30,0.0,0.0,0.0,0.0,1.0,T50,,0.97
4225,3,30,0.0,0.0,0.08,0.08,0.93,MS,,0.94
4226,3,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.97
4227,3,30,0.0,0.0,0.01,0.01,1.0,DyS,,0.97
4228,3,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.97
4229,3,30,0.0,0.0,0.16,0.16,0.83,SMM,,0.5
4230,4,30,0.0,0.0,0.13,0.13,0.87,CC,,0.5
4231,4,30,0.0,0.0,0.03,0.03,0.97,ACC,,0.81
4232,4,30,0.0,0.0,0.02,0.02,0.97,X,,0.81
4233,4,30,0.0,0.0,0.02,0.02,0.97,MAX,,0.81
4234,4,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
4235,4,30,0.0,0.0,0.0,0.0,1.0,MS,,0.88
4236,4,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
4237,4,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.88
4238,4,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.88
4239,4,30,0.0,0.0,0.08,0.08,0.93,SMM,,0.75
4240,5,30,0.0,0.0,0.07,0.07,0.93,CC,,0.5
4241,5,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.88
4242,5,30,0.0,0.0,0.0,0.0,1.0,X,,0.88
4243,5,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.88
4244,5,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
4245,5,30,0.0,0.0,0.0,0.0,1.0,MS,,0.88
4246,5,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
4247,5,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.88
4248,5,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.88
4249,5,30,0.0,0.0,0.03,0.03,0.97,SMM,,0.75
4250,6,30,0.0,0.0,0.1,0.1,0.9,CC,,0.5
4251,6,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.75
4252,6,30,0.0,0.0,0.06,0.06,0.93,X,,0.53
4253,6,30,0.0,0.0,0.06,0.06,0.93,MAX,,0.53
4254,6,30,0.0,0.0,0.0,0.0,1.0,T50,,0.75
4255,6,30,0.0,0.0,0.0,0.0,1.0,MS,,0.75
4256,6,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.75
4257,6,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.75
4258,6,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.75
4259,6,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.53
4260,7,30,0.0,0.0,0.0,0.0,1.0,CC,,0.5
4261,7,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.5
4262,7,30,0.0,0.0,0.0,0.0,1.0,X,,0.5
4263,7,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.5
4264,7,30,0.0,0.0,0.0,0.0,1.0,T50,,0.5
4265,7,30,0.0,0.0,0.0,0.0,1.0,MS,,0.5
4266,7,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.5
4267,7,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.5
4268,7,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.5
4269,7,30,0.0,0.0,0.0,0.0,1.0,SMM,,0.5
4270,8,30,0.0,0.0,0.07,0.07,0.93,CC,,0.5
4271,8,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.94
4272,8,30,0.0,0.0,0.0,0.0,1.0,X,,0.94
4273,8,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.94
4274,8,30,0.0,0.0,0.0,0.0,1.0,T50,,0.94
4275,8,30,0.0,0.0,0.0,0.0,1.0,MS,,0.94
4276,8,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.94
4277,8,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.94
4278,8,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.94
4279,8,30,0.0,0.0,0.06,0.06,0.93,SMM,,0.5
4280,9,30,0.0,0.0,0.03,0.03,0.97,CC,,0.5
4281,9,30,0.0,0.0,0.0,0.0,1.0,ACC,,0.75
4282,9,30,0.0,0.0,0.0,0.0,1.0,X,,0.75
4283,9,30,0.0,0.0,0.0,0.0,1.0,MAX,,0.75
4284,9,30,0.0,0.0,0.0,0.0,1.0,T50,,0.75
4285,9,30,0.0,0.0,0.0,0.0,1.0,MS,,0.75
4286,9,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.75
4287,9,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.75
4288,9,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.75
4289,9,30,0.0,0.0,0.0,0.0,1.0,SMM,,0.75
4290,10,30,0.0,0.0,0.13,0.13,0.87,CC,,0.5
4291,10,30,0.0,0.0,0.03,0.03,0.97,ACC,,0.75
4292,10,30,0.0,0.0,0.06,0.06,0.93,X,,0.62
4293,10,30,0.0,0.0,0.06,0.06,0.93,MAX,,0.62
4294,10,30,0.0,0.0,0.0,0.0,1.0,T50,,0.88
4295,10,30,0.0,0.0,0.0,0.0,1.0,MS,,0.88
4296,10,30,0.0,0.0,0.01,0.01,1.0,HDy,,0.88
4297,10,30,0.0,0.0,0.0,0.0,1.0,DyS,,0.88
4298,10,30,0.0,0.0,0.0,0.0,1.0,SORD,,0.88
4299,10,30,0.0,0.0,0.09,0.09,0.9,SMM,,0.56
4300,1,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
4301,1,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.94
4302,1,30,0.05,0.03,0.0,0.03,0.97,X,,0.94
4303,1,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.94
4304,1,30,0.05,0.03,0.0,0.03,0.97,T50,,0.94
4305,1,30,0.05,0.03,0.0,0.03,0.97,MS,,0.94
4306,1,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.94
4307,1,30,0.05,0.03,0.0,0.03,0.97,DyS,,0.94
4308,1,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.94
4309,1,30,0.05,0.03,0.06,0.03,0.97,SMM,0.67,0.5
4310,2,30,0.05,0.03,0.13,0.1,0.9,CC,0.4,0.5
4311,2,30,0.05,0.03,0.03,0.0,0.93,ACC,,0.94
4312,2,30,0.05,0.03,0.06,0.03,0.9,X,,0.88
4313,2,30,0.05,0.03,0.06,0.03,0.9,MAX,,0.88
4314,2,30,0.05,0.03,0.0,0.03,0.97,T50,,0.97
4315,2,30,0.05,0.03,0.04,0.01,0.93,MS,,0.94
4316,2,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.97
4317,2,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.97
4318,2,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.97
4319,2,30,0.05,0.03,0.11,0.08,0.87,SMM,,0.75
4320,3,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
4321,3,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.94
4322,3,30,0.05,0.03,0.0,0.03,0.97,X,,0.94
4323,3,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.94
4324,3,30,0.05,0.03,0.0,0.03,0.97,T50,,0.94
4325,3,30,0.05,0.03,0.0,0.03,0.97,MS,,0.94
4326,3,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.94
4327,3,30,0.05,0.03,0.0,0.03,0.97,DyS,,0.94
4328,3,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.94
4329,3,30,0.05,0.03,0.08,0.05,0.97,SMM,0.67,0.5
4330,4,30,0.05,0.03,0.13,0.1,0.9,CC,0.4,0.5
4331,4,30,0.05,0.03,0.03,0.0,1.0,ACC,1.0,0.89
4332,4,30,0.05,0.03,0.06,0.03,0.97,X,0.67,0.88
4333,4,30,0.05,0.03,0.06,0.03,0.97,MAX,0.67,0.88
4334,4,30,0.05,0.03,0.0,0.03,0.97,T50,,0.94
4335,4,30,0.05,0.03,0.05,0.02,0.97,MS,0.67,0.88
4336,4,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.94
4337,4,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.94
4338,4,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.94
4339,4,30,0.05,0.03,0.12,0.09,0.9,SMM,0.4,0.5
4340,5,30,0.05,0.03,0.13,0.1,0.9,CC,0.4,0.5
4341,5,30,0.05,0.03,0.03,0.0,1.0,ACC,1.0,0.81
4342,5,30,0.05,0.03,0.06,0.03,0.97,X,0.67,0.75
4343,5,30,0.05,0.03,0.06,0.03,0.97,MAX,0.67,0.75
4344,5,30,0.05,0.03,0.0,0.03,0.97,T50,,0.88
4345,5,30,0.05,0.03,0.01,0.02,0.97,MS,,0.88
4346,5,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.88
4347,5,30,0.05,0.03,0.0,0.03,0.97,DyS,,0.88
4348,5,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.88
4349,5,30,0.05,0.03,0.1,0.07,0.93,SMM,0.5,0.56
4350,6,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
4351,6,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.99
4352,6,30,0.05,0.03,0.0,0.03,0.97,X,,0.99
4353,6,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.99
4354,6,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.5
4355,6,30,0.05,0.03,0.0,0.03,0.97,MS,,0.99
4356,6,30,0.05,0.03,0.02,0.01,1.0,HDy,1.0,0.75
4357,6,30,0.05,0.03,0.05,0.02,1.0,DyS,1.0,0.75
4358,6,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.99
4359,6,30,0.05,0.03,0.05,0.02,0.97,SMM,0.67,0.5
4360,7,30,0.05,0.03,0.13,0.1,0.9,CC,0.4,0.5
4361,7,30,0.05,0.03,0.03,0.0,1.0,ACC,1.0,0.88
4362,7,30,0.05,0.03,0.02,0.01,1.0,X,1.0,0.88
4363,7,30,0.05,0.03,0.02,0.01,1.0,MAX,1.0,0.88
4364,7,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.75
4365,7,30,0.05,0.03,0.01,0.02,0.97,MS,,0.97
4366,7,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.97
4367,7,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.97
4368,7,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.97
4369,7,30,0.05,0.03,0.08,0.05,0.97,SMM,0.67,0.75
4370,8,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
4371,8,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.99
4372,8,30,0.05,0.03,0.0,0.03,0.97,X,,0.99
4373,8,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.99
4374,8,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.5
4375,8,30,0.05,0.03,0.0,0.03,0.97,MS,,0.99
4376,8,30,0.05,0.03,0.03,0.0,1.0,HDy,1.0,0.75
4377,8,30,0.05,0.03,0.04,0.01,1.0,DyS,1.0,0.75
4378,8,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.99
4379,8,30,0.05,0.03,0.04,0.01,1.0,SMM,1.0,0.75
4380,9,30,0.05,0.03,0.1,0.07,0.93,CC,0.5,0.5
4381,9,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.94
4382,9,30,0.05,0.03,0.0,0.03,0.97,X,,0.94
4383,9,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.94
4384,9,30,0.05,0.03,0.0,0.03,0.97,T50,,0.94
4385,9,30,0.05,0.03,0.0,0.03,0.97,MS,,0.94
4386,9,30,0.05,0.03,0.01,0.02,0.97,HDy,,0.94
4387,9,30,0.05,0.03,0.01,0.02,0.97,DyS,,0.94
4388,9,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.94
4389,9,30,0.05,0.03,0.1,0.07,0.93,SMM,0.5,0.5
4390,10,30,0.05,0.03,0.07,0.04,0.97,CC,0.67,0.5
4391,10,30,0.05,0.03,0.0,0.03,0.97,ACC,,0.99
4392,10,30,0.05,0.03,0.0,0.03,0.97,X,,0.99
4393,10,30,0.05,0.03,0.0,0.03,0.97,MAX,,0.99
4394,10,30,0.05,0.03,0.07,0.04,0.97,T50,0.67,0.5
4395,10,30,0.05,0.03,0.0,0.03,0.97,MS,,0.99
4396,10,30,0.05,0.03,0.02,0.01,1.0,HDy,1.0,0.88
4397,10,30,0.05,0.03,0.04,0.01,1.0,DyS,1.0,0.88
4398,10,30,0.05,0.03,0.0,0.03,0.97,SORD,,0.99
4399,10,30,0.05,0.03,0.05,0.02,1.0,SMM,1.0,0.88
4400,1,30,0.1,0.1,0.2,0.1,0.83,CC,0.44,0.5
4401,1,30,0.1,0.1,0.12,0.02,0.9,ACC,0.57,0.75
4402,1,30,0.1,0.1,0.19,0.09,0.83,X,0.44,0.5
4403,1,30,0.1,0.1,0.19,0.09,0.83,MAX,0.44,0.5
4404,1,30,0.1,0.1,0.07,0.03,0.97,T50,0.8,0.91
4405,1,30,0.1,0.1,0.13,0.03,0.9,MS,0.57,0.75
4406,1,30,0.1,0.1,0.05,0.05,0.93,HDy,0.5,0.94
4407,1,30,0.1,0.1,0.08,0.02,0.97,DyS,0.8,0.91
4408,1,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.99
4409,1,30,0.1,0.1,0.19,0.09,0.83,SMM,0.44,0.5
4410,2,30,0.1,0.1,0.23,0.13,0.87,CC,0.6,0.5
4411,2,30,0.1,0.1,0.16,0.06,0.93,ACC,0.75,0.75
4412,2,30,0.1,0.1,0.15,0.05,0.97,X,0.86,0.77
4413,2,30,0.1,0.1,0.15,0.05,0.97,MAX,0.86,0.77
4414,2,30,0.1,0.1,0.14,0.04,0.97,T50,0.86,0.77
4415,2,30,0.1,0.1,0.15,0.05,0.97,MS,0.86,0.77
4416,2,30,0.1,0.1,0.03,0.07,0.93,HDy,0.5,0.96
4417,2,30,0.1,0.1,0.05,0.05,0.93,DyS,0.5,0.96
4418,2,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.97
4419,2,30,0.1,0.1,0.21,0.11,0.9,SMM,0.67,0.53
4420,3,30,0.1,0.1,0.23,0.13,0.87,CC,0.6,0.5
4421,3,30,0.1,0.1,0.16,0.06,0.87,ACC,0.5,0.75
4422,3,30,0.1,0.1,0.15,0.05,0.9,X,0.57,0.78
4423,3,30,0.1,0.1,0.15,0.05,0.9,MAX,0.57,0.78
4424,3,30,0.1,0.1,0.0,0.1,0.9,T50,,0.97
4425,3,30,0.1,0.1,0.14,0.04,0.9,MS,0.57,0.78
4426,3,30,0.1,0.1,0.02,0.08,0.93,HDy,0.5,0.94
4427,3,30,0.1,0.1,0.03,0.07,0.93,DyS,0.5,0.94
4428,3,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.97
4429,3,30,0.1,0.1,0.2,0.1,0.9,SMM,0.67,0.62
4430,4,30,0.1,0.1,0.1,0.0,0.93,CC,0.67,0.5
4431,4,30,0.1,0.1,0.0,0.1,0.9,ACC,,0.98
4432,4,30,0.1,0.1,0.0,0.1,0.9,X,,0.98
4433,4,30,0.1,0.1,0.0,0.1,0.9,MAX,,0.98
4434,4,30,0.1,0.1,0.07,0.03,0.97,T50,0.8,0.75
4435,4,30,0.1,0.1,0.01,0.09,0.9,MS,,0.98
4436,4,30,0.1,0.1,0.03,0.07,0.93,HDy,0.5,0.88
4437,4,30,0.1,0.1,0.03,0.07,0.93,DyS,0.5,0.88
4438,4,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.98
4439,4,30,0.1,0.1,0.11,0.01,0.93,SMM,0.67,0.5
4440,5,30,0.1,0.1,0.23,0.13,0.87,CC,0.6,0.5
4441,5,30,0.1,0.1,0.16,0.06,0.93,ACC,0.75,0.62
4442,5,30,0.1,0.1,0.15,0.05,0.97,X,0.86,0.69
4443,5,30,0.1,0.1,0.15,0.05,0.97,MAX,0.86,0.69
4444,5,30,0.1,0.1,0.07,0.03,0.9,T50,0.4,0.88
4445,5,30,0.1,0.1,0.11,0.01,0.93,MS,0.67,0.75
4446,5,30,0.1,0.1,0.05,0.05,0.9,HDy,0.4,0.88
4447,5,30,0.1,0.1,0.07,0.03,0.9,DyS,0.4,0.88
4448,5,30,0.1,0.1,0.0,0.1,0.9,SORD,0.5,0.98
4449,5,30,0.1,0.1,0.18,0.08,0.93,SMM,0.75,0.62
4450,6,30,0.1,0.1,0.2,0.1,0.9,CC,0.67,0.5
4451,6,30,0.1,0.1,0.12,0.02,0.97,ACC,0.86,0.75
4452,6,30,0.1,0.1,0.15,0.05,0.97,X,0.86,0.75
4453,6,30,0.1,0.1,0.15,0.05,0.97,MAX,0.86,0.75
4454,6,30,0.1,0.1,0.21,0.11,0.9,T50,0.67,0.5
4455,6,30,0.1,0.1,0.12,0.02,1.0,MS,1.0,0.88
4456,6,30,0.1,0.1,0.1,0.0,1.0,HDy,1.0,0.88
4457,6,30,0.1,0.1,0.13,0.03,0.97,DyS,0.86,0.75
4458,6,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.99
4459,6,30,0.1,0.1,0.19,0.09,0.9,SMM,0.67,0.5
4460,7,30,0.1,0.1,0.23,0.13,0.87,CC,0.6,0.5
4461,7,30,0.1,0.1,0.16,0.06,0.93,ACC,0.75,0.75
4462,7,30,0.1,0.1,0.19,0.09,0.9,X,0.75,0.55
4463,7,30,0.1,0.1,0.19,0.09,0.9,MAX,0.75,0.55
4464,7,30,0.1,0.1,0.07,0.03,0.9,T50,0.5,0.95
4465,7,30,0.1,0.1,0.18,0.08,0.93,MS,0.75,0.75
4466,7,30,0.1,0.1,0.09,0.01,0.93,HDy,0.67,0.94
4467,7,30,0.1,0.1,0.11,0.01,0.93,DyS,0.67,0.94
4468,7,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.99
4469,7,30,0.1,0.1,0.24,0.14,0.87,SMM,0.6,0.5
4470,8,30,0.1,0.1,0.17,0.07,0.93,CC,0.75,0.5
4471,8,30,0.1,0.1,0.08,0.02,0.97,ACC,0.8,0.88
4472,8,30,0.1,0.1,0.11,0.01,1.0,X,1.0,0.75
4473,8,30,0.1,0.1,0.11,0.01,1.0,MAX,1.0,0.75
4474,8,30,0.1,0.1,0.07,0.03,0.97,T50,0.8,0.88
4475,8,30,0.1,0.1,0.05,0.05,0.97,MS,0.8,0.88
4476,8,30,0.1,0.1,0.02,0.08,0.93,HDy,0.5,0.94
4477,8,30,0.1,0.1,0.02,0.08,0.93,DyS,0.5,0.94
4478,8,30,0.1,0.1,0.0,0.1,0.9,SORD,,0.97
4479,8,30,0.1,0.1,0.13,0.03,0.97,SMM,0.86,0.56
4480,9,30,0.1,0.1,0.17,0.07,0.93,CC,0.75,0.5
4481,9,30,0.1,0.1,0.08,0.02,0.97,ACC,0.8,0.88
4482,9,30,0.1,0.1,0.06,0.04,0.97,X,0.8,0.88
4483,9,30,0.1,0.1,0.06,0.04,0.97,MAX,0.8,0.88
4484,9,30,0.1,0.1,0.14,0.04,0.9,T50,0.57,0.59
